IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.65.35.234,443,443,true,FRA,Europe,Frankfurt,202,8.65
34.116.191.144,443,443,true,FRA,Europe,Frankfurt,191,8.65
34.116.190.191,443,443,true,FRA,Europe,Frankfurt,307,8.64
34.118.70.10,443,443,true,FRA,Europe,Frankfurt,207,8.64
34.91.251.139,443,443,true,FRA,Europe,Frankfurt,179,8.64
34.65.241.114,443,443,true,FRA,Europe,Frankfurt,174,8.63
34.107.23.104,443,443,true,FRA,Europe,Frankfurt,214,8.63
34.65.140.94,443,443,true,FRA,Europe,Frankfurt,165,8.62
34.32.214.127,443,443,true,FRA,Europe,Frankfurt,181,8.61
34.89.140.39,443,443,true,FRA,Europe,Frankfurt,181,8.60
34.116.188.43,443,443,true,FRA,Europe,Frankfurt,270,8.59
34.154.100.69,443,0,true,FRA,Europe,Frankfurt,179,8.59
34.118.111.23,443,443,true,FRA,Europe,Frankfurt,194,8.59
34.116.225.214,443,443,true,FRA,Europe,Frankfurt,194,8.58
34.116.190.191,443,443,true,FRA,Europe,Frankfurt,188,8.58
34.48.38.254,443,443,true,IAD,North America,Ashburn,212,8.57
34.118.118.64,443,443,true,FRA,Europe,Frankfurt,189,8.55
34.32.145.60,443,443,true,FRA,Europe,Frankfurt,209,8.55
34.154.104.51,443,443,true,FRA,Europe,Frankfurt,185,8.54
34.65.243.237,443,443,true,FRA,Europe,Frankfurt,174,8.54
34.116.216.206,443,443,true,FRA,Europe,Frankfurt,188,8.54
34.105.233.161,443,443,true,LHR,Europe,London,188,8.54
34.116.191.144,443,443,true,FRA,Europe,Frankfurt,307,8.54
34.116.132.31,443,443,true,FRA,Europe,Frankfurt,250,8.52
34.48.38.254,443,443,true,IAD,North America,Ashburn,212,8.51
34.154.22.238,443,443,true,FRA,Europe,Frankfurt,178,8.50
34.65.86.254,443,443,true,FRA,Europe,Frankfurt,178,8.49
34.118.95.31,443,443,true,FRA,Europe,Frankfurt,202,8.49
34.116.147.228,443,443,true,FRA,Europe,Frankfurt,263,8.48
34.118.55.28,443,443,true,FRA,Europe,Frankfurt,193,8.46
34.118.74.131,443,443,true,FRA,Europe,Frankfurt,198,8.46
34.154.243.46,443,443,true,FRA,Europe,Frankfurt,182,8.45
34.107.47.45,443,443,true,FRA,Europe,Frankfurt,266,8.43
35.190.152.145,443,443,true,ATL,North America,Atlanta,218,8.42
34.118.122.157,443,443,true,FRA,Europe,Frankfurt,219,8.40
34.116.235.201,443,443,true,FRA,Europe,Frankfurt,293,8.39
34.116.174.107,443,443,true,FRA,Europe,Frankfurt,190,8.38
34.154.47.183,443,443,true,FRA,Europe,Frankfurt,175,8.36
34.116.205.141,443,443,true,FRA,Europe,Frankfurt,187,8.33
34.118.76.103,443,443,true,FRA,Europe,Frankfurt,193,8.32
34.118.122.157,443,443,true,FRA,Europe,Frankfurt,192,8.30
34.105.233.161,443,443,true,LHR,Europe,London,263,8.28
34.116.143.136,443,443,true,FRA,Europe,Frankfurt,284,8.27
34.118.111.23,443,443,true,FRA,Europe,Frankfurt,191,8.27
34.116.189.139,443,443,true,FRA,Europe,Frankfurt,197,8.26
34.154.134.228,443,443,true,FRA,Europe,Frankfurt,229,8.25
34.118.95.108,443,443,true,FRA,Europe,Frankfurt,191,8.24
34.118.82.161,443,443,true,FRA,Europe,Frankfurt,192,8.21
34.116.206.109,443,443,true,FRA,Europe,Frankfurt,201,8.21
34.118.74.131,443,443,true,FRA,Europe,Frankfurt,194,8.21
34.118.108.112,443,443,true,FRA,Europe,Frankfurt,194,8.20
34.154.40.102,443,443,true,FRA,Europe,Frankfurt,163,8.20
34.116.142.184,443,443,true,FRA,Europe,Frankfurt,252,8.16
34.65.68.41,443,443,true,FRA,Europe,Frankfurt,177,8.15
34.65.203.39,443,443,true,FRA,Europe,Frankfurt,205,8.14
34.32.247.234,443,443,true,FRA,Europe,Frankfurt,188,8.13
34.65.111.127,443,443,true,FRA,Europe,Frankfurt,175,8.11
35.204.33.96,443,443,true,FRA,Europe,Frankfurt,175,8.09
34.118.38.185,443,443,true,FRA,Europe,Frankfurt,216,8.09
34.116.235.211,443,443,true,FRA,Europe,Frankfurt,192,8.05
34.118.123.62,443,443,true,FRA,Europe,Frankfurt,205,8.02
34.118.82.161,443,443,true,FRA,Europe,Frankfurt,189,8.02
34.116.242.142,443,443,true,FRA,Europe,Frankfurt,237,8.02
34.154.12.16,443,443,true,FRA,Europe,Frankfurt,181,8.02
34.32.237.103,443,443,true,FRA,Europe,Frankfurt,226,8.01
34.116.188.237,443,443,true,FRA,Europe,Frankfurt,187,8.01
34.116.152.212,443,443,true,FRA,Europe,Frankfurt,270,8.00
34.118.33.218,443,443,true,FRA,Europe,Frankfurt,267,8.00
35.185.75.107,443,443,true,ATL,North America,Atlanta,218,8.00
34.65.13.192,443,443,true,FRA,Europe,Frankfurt,217,7.98
34.116.255.60,443,443,true,FRA,Europe,Frankfurt,190,7.96
34.118.14.212,443,443,true,FRA,Europe,Frankfurt,191,7.95
34.65.152.120,443,443,true,FRA,Europe,Frankfurt,163,7.95
34.66.72.229,443,443,true,ORD,North America,Chicago,206,7.94
34.116.248.189,443,443,true,FRA,Europe,Frankfurt,273,7.92
34.65.78.31,443,443,true,FRA,Europe,Frankfurt,194,7.92
34.65.7.107,443,443,true,FRA,Europe,Frankfurt,179,7.92
34.65.51.65,443,443,true,FRA,Europe,Frankfurt,175,7.91
34.65.206.32,443,443,true,FRA,Europe,Frankfurt,183,7.87
34.65.113.100,443,443,true,FRA,Europe,Frankfurt,176,7.85
34.118.91.168,443,443,true,FRA,Europe,Frankfurt,201,7.84
35.204.253.58,443,443,true,FRA,Europe,Frankfurt,176,7.83
34.118.124.151,443,443,true,FRA,Europe,Frankfurt,192,7.82
34.118.37.55,443,443,true,FRA,Europe,Frankfurt,326,7.81
34.65.18.192,443,443,true,FRA,Europe,Frankfurt,202,7.80
34.65.50.224,443,443,true,FRA,Europe,Frankfurt,178,7.79
34.65.129.192,443,443,true,FRA,Europe,Frankfurt,173,7.77
34.89.244.36,443,443,true,FRA,Europe,Frankfurt,172,7.76
34.65.7.63,443,443,true,FRA,Europe,Frankfurt,181,7.73
34.65.38.55,443,443,true,FRA,Europe,Frankfurt,196,7.73
34.118.8.94,443,443,true,FRA,Europe,Frankfurt,189,7.72
35.204.80.14,443,443,true,FRA,Europe,Frankfurt,194,7.67
34.118.58.146,443,443,true,FRA,Europe,Frankfurt,209,7.65
34.118.55.28,443,443,true,FRA,Europe,Frankfurt,305,7.64
34.65.189.135,443,443,true,FRA,Europe,Frankfurt,206,7.63
34.65.68.182,443,443,true,FRA,Europe,Frankfurt,174,7.62
34.148.187.247,443,443,true,ATL,North America,Atlanta,259,7.57
34.65.13.41,443,443,true,FRA,Europe,Frankfurt,258,7.57
34.65.59.29,443,443,true,FRA,Europe,Frankfurt,181,7.56
34.34.32.211,443,443,true,FRA,Europe,Frankfurt,252,7.55
34.154.67.14,443,443,true,FRA,Europe,Frankfurt,173,7.54
34.65.113.124,443,443,true,FRA,Europe,Frankfurt,233,7.53
34.65.150.119,443,443,true,FRA,Europe,Frankfurt,212,7.48
34.65.109.187,443,443,true,FRA,Europe,Frankfurt,181,7.47
34.32.145.60,443,443,true,FRA,Europe,Frankfurt,231,7.47
34.65.43.197,443,443,true,FRA,Europe,Frankfurt,186,7.46
34.154.196.80,443,443,true,FRA,Europe,Frankfurt,178,7.46
34.65.152.246,443,443,true,FRA,Europe,Frankfurt,177,7.44
34.118.117.7,443,443,true,FRA,Europe,Frankfurt,198,7.43
34.90.46.109,443,443,true,FRA,Europe,Frankfurt,173,7.42
34.116.235.211,443,443,true,FRA,Europe,Frankfurt,267,7.40
34.65.130.144,443,443,true,FRA,Europe,Frankfurt,203,7.40
34.32.146.80,443,443,true,FRA,Europe,Frankfurt,252,7.39
34.116.225.214,443,443,true,FRA,Europe,Frankfurt,296,7.37
34.116.186.105,443,443,true,FRA,Europe,Frankfurt,273,7.37
34.89.186.147,443,443,true,FRA,Europe,Frankfurt,228,7.34
34.65.78.31,443,443,true,FRA,Europe,Frankfurt,181,7.31
34.65.205.182,443,443,true,FRA,Europe,Frankfurt,179,7.29
34.65.62.172,443,443,true,FRA,Europe,Frankfurt,178,7.28
35.242.217.81,443,443,true,FRA,Europe,Frankfurt,280,7.25
34.118.36.53,443,443,true,FRA,Europe,Frankfurt,205,7.22
34.65.200.26,443,443,true,FRA,Europe,Frankfurt,175,7.20
34.65.193.203,443,443,true,FRA,Europe,Frankfurt,177,7.19
34.65.84.132,443,443,true,FRA,Europe,Frankfurt,184,7.18
34.65.13.192,443,443,true,FRA,Europe,Frankfurt,170,7.17
34.91.234.55,443,443,true,FRA,Europe,Frankfurt,183,7.15
34.141.201.253,443,443,true,FRA,Europe,Frankfurt,235,7.15
34.65.138.12,443,443,true,FRA,Europe,Frankfurt,175,7.14
34.154.90.97,443,443,true,FRA,Europe,Frankfurt,184,7.12
34.65.78.72,443,443,true,FRA,Europe,Frankfurt,177,7.10
34.65.177.1,443,443,true,FRA,Europe,Frankfurt,179,7.08
34.65.7.63,443,443,true,FRA,Europe,Frankfurt,177,7.07
34.65.215.201,443,443,true,FRA,Europe,Frankfurt,203,7.07
34.65.52.128,443,443,true,FRA,Europe,Frankfurt,190,7.01
34.32.247.234,443,443,true,FRA,Europe,Frankfurt,217,7.01
34.65.148.104,443,443,true,FRA,Europe,Frankfurt,174,6.99
34.118.31.28,443,443,true,FRA,Europe,Frankfurt,192,6.98
34.154.178.111,443,443,true,FRA,Europe,Frankfurt,179,6.98
34.116.244.155,443,443,true,FRA,Europe,Frankfurt,282,6.97
34.65.113.100,443,443,true,FRA,Europe,Frankfurt,185,6.97
34.118.77.217,443,443,true,FRA,Europe,Frankfurt,218,6.96
34.154.255.184,443,443,true,FRA,Europe,Frankfurt,191,6.96
34.65.238.78,443,443,true,FRA,Europe,Frankfurt,164,6.94
34.65.38.55,443,443,true,FRA,Europe,Frankfurt,194,6.92
34.65.111.127,443,443,true,FRA,Europe,Frankfurt,199,6.92
34.154.216.37,443,443,true,FRA,Europe,Frankfurt,242,6.91
34.154.93.44,443,443,true,FRA,Europe,Frankfurt,175,6.86
34.65.227.116,443,443,true,FRA,Europe,Frankfurt,178,6.86
34.154.252.71,443,443,true,FRA,Europe,Frankfurt,177,6.81
34.154.250.98,443,443,true,FRA,Europe,Frankfurt,179,6.78
34.154.122.9,443,443,true,FRA,Europe,Frankfurt,177,6.76
34.154.74.38,443,443,true,FRA,Europe,Frankfurt,179,6.76
34.116.149.184,443,443,true,FRA,Europe,Frankfurt,266,6.76
34.118.30.132,443,443,true,FRA,Europe,Frankfurt,272,6.74
34.118.42.177,443,443,true,FRA,Europe,Frankfurt,224,6.74
35.242.215.221,443,443,true,FRA,Europe,Frankfurt,220,6.71
34.65.220.206,443,443,true,FRA,Europe,Frankfurt,185,6.69
34.65.151.75,443,443,true,FRA,Europe,Frankfurt,176,6.67
34.65.170.148,443,443,true,FRA,Europe,Frankfurt,191,6.67
34.154.40.78,443,443,true,FRA,Europe,Frankfurt,179,6.58
34.65.34.181,443,443,true,FRA,Europe,Frankfurt,176,6.57
34.154.213.128,443,443,true,FRA,Europe,Frankfurt,197,6.53
34.65.199.167,443,443,true,FRA,Europe,Frankfurt,187,6.53
34.118.47.182,443,443,true,FRA,Europe,Frankfurt,272,6.53
34.118.89.180,443,443,true,FRA,Europe,Frankfurt,249,6.53
34.65.114.157,443,443,true,FRA,Europe,Frankfurt,172,6.52
34.116.240.195,443,443,true,FRA,Europe,Frankfurt,206,6.51
34.65.41.222,443,443,true,FRA,Europe,Frankfurt,185,6.49
34.118.14.212,443,443,true,FRA,Europe,Frankfurt,273,6.49
34.118.62.37,443,443,true,FRA,Europe,Frankfurt,207,6.45
34.65.152.246,443,443,true,FRA,Europe,Frankfurt,164,6.42
34.107.31.245,443,443,true,FRA,Europe,Frankfurt,230,6.39
34.116.129.59,443,443,true,FRA,Europe,Frankfurt,199,6.36
34.65.82.210,443,443,true,FRA,Europe,Frankfurt,178,6.36
34.118.104.113,443,443,true,FRA,Europe,Frankfurt,248,6.34
35.237.127.69,80,0,false,ATL,North America,Atlanta,218,6.32
34.116.216.206,443,443,true,FRA,Europe,Frankfurt,254,6.31
34.154.245.132,443,443,true,FRA,Europe,Frankfurt,163,6.21
34.65.86.254,443,443,true,FRA,Europe,Frankfurt,244,6.20
34.65.59.29,443,443,true,FRA,Europe,Frankfurt,174,6.18
34.154.193.94,443,443,true,FRA,Europe,Frankfurt,227,6.16
34.116.228.34,443,443,true,FRA,Europe,Frankfurt,280,6.13
34.116.237.230,443,443,true,FRA,Europe,Frankfurt,241,6.11
34.118.77.217,443,443,true,FRA,Europe,Frankfurt,234,6.10
34.65.119.116,443,443,true,FRA,Europe,Frankfurt,174,6.09
34.65.18.192,443,443,true,FRA,Europe,Frankfurt,173,6.09
34.116.221.100,443,443,true,FRA,Europe,Frankfurt,280,6.06
34.116.246.250,443,443,true,FRA,Europe,Frankfurt,269,6.04
34.65.148.104,443,443,true,FRA,Europe,Frankfurt,189,6.03
34.65.40.117,443,443,true,FRA,Europe,Frankfurt,176,6.01
34.65.205.182,443,443,true,FRA,Europe,Frankfurt,172,6.00
34.65.34.181,443,443,true,FRA,Europe,Frankfurt,204,5.98
35.246.182.171,443,443,true,FRA,Europe,Frankfurt,156,5.96
34.118.4.22,443,443,true,FRA,Europe,Frankfurt,193,5.95
34.65.84.132,443,443,true,FRA,Europe,Frankfurt,201,5.92
34.154.69.206,443,443,true,FRA,Europe,Frankfurt,185,5.91
34.65.151.75,443,443,true,FRA,Europe,Frankfurt,186,5.91
34.65.86.254,443,443,true,FRA,Europe,Frankfurt,215,5.88
34.65.211.97,443,443,true,FRA,Europe,Frankfurt,178,5.87
34.154.70.249,443,443,true,FRA,Europe,Frankfurt,177,5.84
34.118.50.233,443,443,true,FRA,Europe,Frankfurt,253,5.84
34.118.126.145,443,443,true,FRA,Europe,Frankfurt,178,5.83
34.65.53.29,443,443,true,FRA,Europe,Frankfurt,173,5.83
34.65.119.116,443,443,true,FRA,Europe,Frankfurt,203,5.81
34.65.233.74,443,443,true,FRA,Europe,Frankfurt,174,5.80
34.118.33.236,443,443,true,FRA,Europe,Frankfurt,291,5.78
34.118.123.62,443,443,true,FRA,Europe,Frankfurt,195,5.77
34.65.78.72,443,443,true,FRA,Europe,Frankfurt,173,5.76
34.65.152.120,443,443,true,FRA,Europe,Frankfurt,171,5.76
34.65.27.35,443,443,true,FRA,Europe,Frankfurt,178,5.75
34.65.41.222,443,443,true,FRA,Europe,Frankfurt,219,5.74
34.65.171.24,443,443,true,FRA,Europe,Frankfurt,196,5.71
34.65.171.24,443,443,true,FRA,Europe,Frankfurt,188,5.66
34.65.82.210,443,443,true,FRA,Europe,Frankfurt,180,5.66
34.65.97.75,443,443,true,FRA,Europe,Frankfurt,174,5.66
34.159.108.9,443,0,true,FRA,Europe,Frankfurt,168,5.64
34.116.157.41,443,443,true,FRA,Europe,Frankfurt,365,5.59
34.118.37.55,443,443,true,FRA,Europe,Frankfurt,190,5.57
34.65.189.135,443,443,true,FRA,Europe,Frankfurt,177,5.56
34.118.114.236,443,443,true,FRA,Europe,Frankfurt,192,5.55
34.65.222.230,443,443,true,FRA,Europe,Frankfurt,176,5.55
34.65.113.124,443,443,true,FRA,Europe,Frankfurt,178,5.54
34.116.147.75,443,443,true,FRA,Europe,Frankfurt,656,5.52
34.154.69.52,443,443,true,FRA,Europe,Frankfurt,178,5.51
34.116.235.201,443,443,true,FRA,Europe,Frankfurt,207,5.48
34.65.106.214,443,443,true,FRA,Europe,Frankfurt,177,5.45
34.118.97.51,443,443,true,FRA,Europe,Frankfurt,204,5.45
34.116.195.106,443,443,true,FRA,Europe,Frankfurt,269,5.44
34.147.231.33,443,443,true,LHR,Europe,London,226,5.43
34.116.255.60,443,443,true,FRA,Europe,Frankfurt,261,5.42
34.118.28.224,443,443,true,FRA,Europe,Frankfurt,190,5.40
34.141.93.193,443,443,true,FRA,Europe,Frankfurt,268,5.37
34.154.80.93,443,443,true,FRA,Europe,Frankfurt,187,5.36
34.116.203.240,443,443,true,FRA,Europe,Frankfurt,223,5.33
34.116.248.189,443,443,true,FRA,Europe,Frankfurt,189,5.32
34.118.62.63,443,443,true,FRA,Europe,Frankfurt,195,5.31
34.118.29.115,443,443,true,FRA,Europe,Frankfurt,190,5.29
35.204.102.31,443,443,true,FRA,Europe,Frankfurt,251,5.28
34.118.110.34,443,443,true,FRA,Europe,Frankfurt,268,5.28
34.65.169.19,443,443,true,FRA,Europe,Frankfurt,190,5.27
34.65.171.24,443,443,true,FRA,Europe,Frankfurt,165,5.24
34.154.251.71,443,443,true,FRA,Europe,Frankfurt,208,5.24
34.34.32.211,443,443,true,FRA,Europe,Frankfurt,183,5.24
34.65.68.182,443,443,true,FRA,Europe,Frankfurt,187,5.22
34.65.7.107,443,443,true,FRA,Europe,Frankfurt,234,5.20
34.116.241.129,443,443,true,FRA,Europe,Frankfurt,191,5.19
34.65.203.39,443,443,true,FRA,Europe,Frankfurt,182,5.17
34.105.189.25,443,443,true,LHR,Europe,London,225,5.17
34.118.5.104,443,443,true,FRA,Europe,Frankfurt,252,5.16
34.118.33.236,443,443,true,FRA,Europe,Frankfurt,188,5.15
34.65.169.19,443,443,true,FRA,Europe,Frankfurt,176,5.13
34.65.208.108,443,443,true,FRA,Europe,Frankfurt,203,5.11
